Product Name,Supplier Location,Quantity,Blockchain Transaction ID,Transportation Mode,Production Date,Transaction Date,Delivery Date,Soil Quality,Crop Health,pesticides used or not for growing crop,Total Supply Chain Days took to Deliver Product,Quality Assessment
Potatoes,Chandigarh,6484,0x0dae95fe19de3d244591b7196d2a42cf635407bd92126ea878f22be525be41cf,Air,2021-05-06,2021-07-01,2021-08-06,Medium,Healthy,used,92,Medium
Wheat,Gwalior,9999,0x9eb7a89df65562bae7b4bbb07e488d8dff3e34a96cf84bfbfd54d209f2c8f404,Air,2023-08-05,2023-09-02,2023-09-13,High,Stunted,used,39,High
Soybeans,Ghaziabad,4927,0x0d81c87f87d78bf45cce15a272a8b5f083868b8fd5bb9c40ec3be7a5357b6af4,Air,2023-12-01,2024-02-16,2024-04-24,Low,Healthy,not_used,145,Low
Tomatoes,Coimbatore,2563,0x9c44b51ee79f29529a0e372211cd1c2e17928fbaf0e72d7d9d48adc63a3f6f45,Air,2021-04-02,2021-04-16,2021-05-14,Medium,Infected,not_used,42,High
Tomatoes,Indore,6239,0xccff6b8a12d6cb61d49a8b4bda865b2d1de7b86a0b9b7c829ef590e0b271fc43,Truck,2022-08-02,2022-09-15,2022-10-28,High,Healthy,used,87,Medium
Corn,Rajkot,444,0xbda0f4a1645ba4b291c76a11ac1aca9e93d3c243b708361e5994a59872f9f3d7,Ship,2023-07-04,2023-10-02,2023-12-05,Low,Healthy,not_used,154,Low
Tomatoes,Hyderabad,1602,0x1e5d929a1a3368e6435a83275266e54b82e0bcb059e04ee9071b7b6defc834dc,Truck,2020-12-06,2021-01-16,2021-02-28,Low,Healthy,not_used,84,Medium
Soybeans,Thane,6791,0xb05beda8fdaa894e0dd960dbe74b6da5e80115a6f22ecd717b510150e9fbb1f4,Truck,2021-05-01,2021-07-29,2021-10-17,High,Infected,not_used,169,Low
Wheat,Vasai-Virar,9343,0x0aaf72b0168f3c47a5c6dae37430913ee6b8e10bf1c0b3607e94443f8fc75ca2,Truck,2022-09-06,2022-10-21,2022-11-29,High,Stunted,used,84,Medium
Lettuce,Thane,8822,0x5e3e849c92fd2d23f3938dce5209c5e53853656aec96633db8e2dffe94f24bbc,Air,2023-12-02,2023-12-15,2024-01-12,Low,Stunted,not_used,41,High
Wheat,Ludhiana,5705,0xdd0bb32e5752b201efeda10bbaf069214b3fb7deb24ff57322a90e538c93fdef,Air,2021-08-02,2021-10-01,2021-11-11,High,Healthy,not_used,101,Medium
Potatoes,Visakhapatnam,8382,0x58111c14c86a53a54c95c099c5fb23da9be6ff3e9e2bc6c6926cf72f33f0c8c3,Truck,2022-07-01,2022-08-18,2022-10-03,Medium,Stunted,used,94,Medium
Potatoes,Jaipur,9393,0x0d3da86d17b2fd9269c22cc8afed5a3e59ae841bdcdd5865476289f0cd90182c,Ship,2020-09-03,2020-11-29,2021-02-02,Low,Infected,not_used,152,Low
Wheat,Solapur,6719,0x896c2bb27206175982590d507f2cc2c5f686381cc683db000d703497a7e03f2c,Truck,2021-09-01,2021-11-20,2022-02-07,Medium,Stunted,used,159,Low
Rice,Jabalpur,6830,0x20cde1f1832271ec9b931f699c3b6d18af5701a81b2a9009fe1790b95b2d42ff,Air,2020-12-03,2021-02-13,2021-04-21,Medium,Healthy,used,139,Low
Wheat,Varanasi,4253,0xb3c27cf69a84f7740fe4a3da1097d5f332c1d358bdf60cf4afc65f98378694f6,Truck,2021-08-01,2021-08-29,2021-09-19,Low,Stunted,used,49,High
Corn,Faridabad,6776,0x5e0630e60310beb566c87de6b91957c4f856c7028705867e7edde89e318992f5,Truck,2020-02-07,2020-04-15,2020-06-30,Low,Healthy,used,144,Low
Wheat,Kolkata,1375,0x623b967d6e8c23f655f232908588c8ad4b847574977c9cbe88f17ccabc3c4483,Truck,2020-12-07,2021-02-12,2021-04-27,Low,Infected,not_used,141,Low
Tomatoes,Kalyan-Dombivali,1479,0x6436c1bfb86a2acfefa99955f3030f125803107a622b81cde34099139dc562aa,Air,2021-11-05,2022-01-23,2022-04-12,Medium,Stunted,used,158,Low
Corn,Agra,163,0x038cf108ff76394c53f4f02b8a371b5f7cedc02de82142ebb10635690633efad,Truck,2020-09-01,2020-10-13,2020-11-27,Medium,Infected,used,87,Medium
Tomatoes,Agra,6968,0x70d085a6b2e52fc886ffb0b98a9a2b4237afb296396ca6dcfd02c6189a575db4,Ship,2023-08-04,2023-09-25,2023-10-26,Medium,Infected,used,83,Medium
Wheat,Ahmedabad,3956,0x1bb482c051684827a70a5329a0633f3e1ed04036ceb69f1d141adc7d1eadc437,Ship,2020-01-03,2020-03-11,2020-06-08,High,Stunted,not_used,157,Low
Rice,Delhi,4087,0x2add100ad78eb70d73cf20324368e767285991ba4a6d8bb181ec55e9718dc0bd,Air,2021-04-01,2021-06-10,2021-08-15,Low,Stunted,used,136,Low
Wheat,Varanasi,9959,0x7b7b419c382baa4bdf410400188432450d5558c426a8fd5adccd6facda61406f,Truck,2022-10-07,2022-12-05,2023-01-05,High,Healthy,used,90,Medium
Corn,Solapur,4159,0x176b6756a6696c3fdd9be295672c5abe81506647aeb89fd48df3dc85c2e26657,Ship,2023-07-02,2023-07-18,2023-08-06,High,Infected,used,35,High
Corn,Patna,8874,0x73f8bd2f35ce6aff0fc5a44b056cf0867991370ad863056c48347ba0b6287f08,Ship,2022-08-07,2022-08-20,2022-09-14,High,Infected,used,38,High
Wheat,Nagpur,6079,0x82cc5143680d64b8df6e6d8bd48cdac073adb6c0ce0ec04cf5ff033c1b7ef789,Air,2021-05-04,2021-06-13,2021-08-02,High,Stunted,used,90,Medium
Potatoes,Kota,2888,0x6e268e865bd7d12d8caeb66a1b639cf8f55bac1ec9f398d42367ee3747033ddb,Ship,2021-03-03,2021-04-09,2021-06-02,Low,Stunted,used,91,Medium
Wheat,Chandigarh,9492,0x52f676e594201d9958aecee5d91c2427d0ec5402995fe7a3f30b9a196f6c2685,Air,2023-08-04,2023-10-18,2024-01-05,Low,Stunted,used,154,Low
Lettuce,Gwalior,9673,0x80ef9c8c214c520e1071cfc5f10592c7dbf8cb1871b71afd86c22199ee834d1b,Air,2023-10-01,2023-10-12,2023-11-05,Low,Healthy,used,35,High
Wheat,Kalyan-Dombivali,2336,0xea17f40d5aed76284f8158997dd1d35dc0674d495c9350a689c250c3137c3165,Ship,2022-03-05,2022-05-01,2022-06-01,High,Infected,used,88,Medium
Rice,Kanpur,8719,0x5f6617bd67c548f1ba5560289687c037a76b0b8f6ac7132eb70bc887a3e3ed5a,Ship,2021-10-04,2021-11-25,2022-01-19,Low,Stunted,used,107,Medium
Tomatoes,Varanasi,7069,0xf8568c4e4e7847bdffc7599d17dc43076d688bb70b5bf0e1ebe6b86e2c48a945,Ship,2022-01-03,2022-01-18,2022-02-13,High,Stunted,used,41,High
Rice,Ludhiana,8020,0xc2de5513553b518af9c7c86ef3e86d0a71302f1eae708ad4fea25cf64ab54a18,Truck,2022-02-05,2022-02-23,2022-03-11,High,Stunted,used,34,High
Potatoes,Guwahati,650,0x25686e862e0b9fff066c2b2c37427eeb05cdf93a817022229e15105b55a5646d,Air,2022-04-05,2022-05-09,2022-06-30,Low,Infected,not_used,86,Medium
Corn,Rajkot,8313,0xd9d0013d5f101b97fd040638121244380edbdab6fe23efcae1cdeeacc192373f,Ship,2022-02-02,2022-04-19,2022-07-07,Medium,Healthy,not_used,155,Low
Wheat,Varanasi,3242,0x87a00761e68254a731176265395de0fb4d5af69cb18f97f0c4e6bba70a0c953b,Truck,2023-05-05,2023-06-13,2023-08-02,Medium,Healthy,used,89,Medium
Corn,Pune,2213,0x0427106ea414e48948e354c110d6793459d247145d5572f7e7e32a40f117ca1c,Air,2020-03-07,2020-04-29,2020-06-03,High,Healthy,not_used,88,Medium
Rice,Agra,954,0x60ad32dbf2798764871872dce18c9b7f43c1bb8ae1270f05bbfdd2b1dad06c3c,Ship,2020-03-07,2020-04-10,2020-05-13,Medium,Healthy,not_used,67,Medium
Potatoes,Meerut,9400,0x463c5d0b2393c33e498ca9f2152f1b2fbc4b6e932dc63b4be746c951877b08ec,Ship,2023-11-02,2024-01-24,2024-04-02,Medium,Stunted,not_used,152,Low
Potatoes,Agra,6033,0x181dc9c30ebd940d75b169144086de08dcf61c64fbbf3745f3b13d9e89e844ed,Air,2021-04-04,2021-04-16,2021-05-13,Medium,Healthy,used,39,High
Potatoes,Gwalior,6558,0x2dd32afc3611ee781e55b9cd5df1ef89ff90940eb6aa1a7c000aa851ba641062,Truck,2021-09-04,2021-10-31,2021-12-22,Medium,Stunted,not_used,109,Medium
Potatoes,Navi Mumbai,7182,0xacd54f773464f05dfb607e80953580f4d72b113ee3a2b9e522152480d44996c2,Ship,2023-09-02,2023-10-04,2023-11-29,Medium,Stunted,not_used,88,Medium
Potatoes,Indore,7405,0xe069deb3c607d16aad151838cf55db0d4c5343efc62008ba4dcb15e85d0f3bce,Ship,2023-12-07,2024-01-09,2024-03-07,Medium,Infected,used,91,Medium
Lettuce,Chennai,148,0x52f7d812f8595469fe2eaefc5fda90754087ce37f04f7cf28bdaf6a05e969603,Truck,2022-08-03,2022-08-26,2022-09-06,Medium,Infected,not_used,34,High
Lettuce,Visakhapatnam,6830,0x9c39a8f0a5c866a8cb87e9b898c45dccca23cc07f0159e0522da0ef49ae7d05e,Truck,2023-12-02,2024-02-29,2024-05-05,Low,Infected,not_used,155,Low
Potatoes,Delhi,9032,0x3f03502c1350a5da26d757e0ea87c6c150026e64b5e6ef5ef28db8b2f21a6d3b,Air,2022-05-05,2022-06-17,2022-07-29,Medium,Stunted,not_used,85,Medium
Lettuce,Meerut,4317,0x62d44d7e89a7e2e97b701984ecf22fb2be73d305865d54422bcdb9b8c6c4b3b1,Truck,2020-06-07,2020-08-28,2020-11-13,High,Healthy,not_used,159,Low
Tomatoes,Patna,4753,0xc2b6b9cb7fc641eae2a59676ac0b3d725606ad7ba03b17832242e82501e8dd74,Truck,2022-05-04,2022-05-19,2022-06-18,Medium,Stunted,used,45,High
Wheat,Kalyan-Dombivali,6105,0x792d18d8b29a7e0717afe96c37b3127be4eb00179a01f2654947de0f3fa95507,Ship,2020-11-01,2021-01-07,2021-03-17,Medium,Infected,not_used,136,Low
Soybeans,Kalyan-Dombivali,2148,0x472d612bc40b957aa97849c66994fb2d07efe55d5eaeb47cd794a777fe4ae4f5,Ship,2020-02-04,2020-03-08,2020-04-15,High,Stunted,used,71,Medium
Soybeans,Navi Mumbai,1067,0x769de1147520082a8056f96a55c69f8daafb70864bf60e2031f55823e868a59b,Ship,2023-04-04,2023-04-26,2023-05-11,Low,Infected,not_used,37,High
Wheat,Patna,6025,0xcfa38954d098bd765941ec2fba89fb974d0eeee0f9af31e49c676cd5640bf203,Truck,2023-03-06,2023-06-01,2023-08-05,High,Infected,not_used,152,Low
Tomatoes,Lucknow,2121,0xe9ba3f532c481aaaf2a730ed2e9a3876f0443eb29b79c39d49d51b34b235a358,Air,2021-05-03,2021-07-29,2021-10-15,High,Infected,not_used,165,Low
Rice,Ahmedabad,7146,0x731cab028799817cc90b3337249987b5852d91072164f46cb2c1301df18e7249,Air,2023-12-02,2024-01-13,2024-02-21,Medium,Infected,not_used,81,Medium
Tomatoes,Vijayawada,4154,0xf17b7fddc5af560c2eb5532b9ca218905cf1dda543eb7a089d5d730c5f30bb3c,Ship,2020-06-01,2020-07-14,2020-08-15,Low,Stunted,not_used,75,Medium
Potatoes,Allahabad,4500,0x0da69c82e7aa827694831e888ba25eb031a96b01f2c6aae4711a5c0b2b1ede44,Truck,2022-04-02,2022-04-26,2022-05-07,High,Infected,used,35,High
Corn,Howrah,5794,0x76e8a9c69441d5bb5d08d760d9e2bc7d2588014aa724ae75f78225d3fdc273b5,Air,2023-04-07,2023-07-05,2023-09-09,Low,Healthy,used,155,Low
Corn,Jaipur,2411,0x29d4d5a54cbabf8061ea774e5507f4cb91c25ebab699d0649a54be81579fea00,Air,2023-07-03,2023-07-16,2023-07-26,High,Infected,used,23,High
Corn,Jaipur,3537,0x86be21145dac9569b76507e5ed07ed7a24f8178af775601b35920ff5015f219b,Truck,2021-07-07,2021-08-22,2021-10-02,Medium,Infected,not_used,87,Medium
Corn,Jabalpur,7726,0x2b669191a59f8382bb831212aa70faa67199de4556157607b85b7d6b1c9fd935,Air,2021-11-02,2021-12-26,2022-02-20,Medium,Infected,used,110,Medium
Tomatoes,Varanasi,764,0xaa3edd436eb5499f2da9115625d0e68e224516f150a2b079977fc8cd1ea2e10a,Air,2023-07-01,2023-08-11,2023-09-15,High,Healthy,not_used,76,Medium
Potatoes,Aurangabad,620,0x76b2949201ea6c0efa20e32f6b02d5559d0a6490ee99f3ee2369fc2e2601b9a0,Air,2021-06-03,2021-08-23,2021-11-01,Low,Stunted,used,151,Low
Lettuce,Ghaziabad,9083,0x66d0159cf315eae364cf39d2e9a63934b25fee5b64922d8be6aac25a5d607d1c,Ship,2023-12-06,2024-01-10,2024-03-03,High,Infected,used,88,Medium
Wheat,Guwahati,4254,0x627cd97ab8b247a61d1c357bbcafe7928ddc6b8ca8efe8388e24ade850df8509,Ship,2022-01-01,2022-02-28,2022-04-08,Low,Stunted,used,97,Medium
Soybeans,Nashik,581,0x2d3766fda7cce329176019c6ecc257f3f7608a8e6bff450674000f4dffb70937,Ship,2021-02-02,2021-04-12,2021-06-21,Low,Healthy,not_used,139,Low
Soybeans,Meerut,6737,0xc40339df1c7782d3a170b200317cc804bedae79bedda7b2ec43c74782f1c4881,Ship,2023-11-04,2024-01-16,2024-04-05,Low,Stunted,used,153,Low
Tomatoes,Ghaziabad,1909,0xf432509f49b0ba99f5167454fda8dd174fa430a1df0fba22674730e7f845ebe2,Air,2021-03-06,2021-03-31,2021-04-14,High,Infected,not_used,39,High
Rice,Mumbai,5951,0x47dc2a432154b7ee9b02f157adef033ccadbeac5efc80b4361c13942979b2a42,Air,2021-10-06,2021-12-24,2022-03-21,High,Healthy,used,166,Low
Soybeans,Lucknow,7952,0xf30f3953914553d9538607cf7c91a3bf915017ded47e3f7a45fe9297d13173df,Ship,2020-11-07,2021-01-23,2021-03-30,High,Infected,not_used,143,Low
Lettuce,Guwahati,4027,0x37145835e6f30af1bb2cbaed9a3f6f4d5b8a4a9f4b0bc2ae39154f2fd01b5519,Truck,2023-03-07,2023-03-31,2023-04-28,Medium,Stunted,not_used,52,High
Corn,Pune,9224,0x38efa55eaa2310cca45a226266a59b1930ffb85d659cb4ad41096fe756c0fbf6,Air,2023-10-06,2023-10-23,2023-11-05,High,Healthy,not_used,30,High
Lettuce,Vadodara,8424,0x7d3895e41c523708394df792ca04d89d764204ac28fc25fb51f056dd0cc6e6f0,Ship,2021-06-03,2021-08-07,2021-10-17,High,Stunted,not_used,136,Low
Wheat,Nashik,1887,0x9fb09126a547b81ecf1194723b077dc63ad7671aa44da5a77b524a0da146243f,Truck,2021-07-05,2021-10-01,2021-12-18,Medium,Infected,not_used,166,Low
Lettuce,Varanasi,4211,0x7163d493152ec995635c7f66508eddc68820bd22b052e9b6a838c8fc7aed72ee,Ship,2021-11-05,2021-11-16,2021-12-08,Low,Healthy,not_used,33,High
Lettuce,Kanpur,5560,0x4244375dbd6339953e5a0092e3ced55e4db43dbf868005fa21cdd1fba3a5acdc,Truck,2023-01-05,2023-02-08,2023-03-24,Medium,Infected,not_used,78,Medium
Rice,Mumbai,548,0x2e7eaf885b33957548d74e8c1cbfdf4455c23e281184eb57628d6756cd02d5d8,Ship,2023-09-01,2023-09-11,2023-09-22,Low,Stunted,not_used,21,High
Soybeans,Meerut,2094,0x46fe6859480b308a5dede4469efd7bb262e551c47140f0dc16c717d6e46475d9,Ship,2022-09-01,2022-10-02,2022-11-20,High,Stunted,not_used,80,Medium
Tomatoes,Raipur,2109,0x7365dd25cd36f5e8c0040441c247297bf1c401f7057b36209a9425805032b080,Truck,2021-04-06,2021-04-28,2021-05-17,High,Stunted,not_used,41,High
Corn,Meerut,3056,0xc90b8cfc57a38a9b4c5c09ff7b2a514dadcd3317c6616ac6ae88602404cca7ec,Air,2023-07-07,2023-10-05,2023-12-14,Medium,Healthy,used,160,Low
Potatoes,Dhanbad,5757,0x6ed2faae49a7438d3d2572388d4d314fced3a7f03a7120890b1128d118bdcd44,Truck,2021-09-02,2021-11-20,2022-01-27,High,Stunted,not_used,147,Low
Corn,Rajkot,1282,0x8ea28c36ccbfea405d976adc7bb95c6d7520bb66f915848cb0a8c2fe3f1960b4,Ship,2021-06-07,2021-07-30,2021-09-18,Medium,Infected,used,103,Medium
Lettuce,Ghaziabad,6663,0x5e2b57d8d659710b84eb1ab6a0786198f6106f646d7183cf0653009136fb9dc7,Truck,2020-12-01,2021-01-03,2021-02-06,High,Stunted,used,67,Medium
Potatoes,Raipur,7764,0x1e2b2fcbafbbd3a20d25c35ceb63280bf57a4ebf18e14158d11d4d2fa1097658,Air,2021-12-05,2022-02-06,2022-04-10,Low,Stunted,not_used,126,Low
Corn,Solapur,5223,0x329e85b90ed7418719156de3393ae7bf57251a37df776cfbc6ec6dd2ceb44e5c,Ship,2021-01-02,2021-01-26,2021-02-14,High,Healthy,used,43,High
Rice,Agra,8088,0x8c208e5d67bd95234153a507c4b93055131a90cd576629226bd2cc3ff104dcf3,Air,2021-12-03,2022-02-11,2022-05-10,High,Infected,not_used,158,Low
Rice,Ahmedabad,292,0x0b9facd9afac275a4d4e8f693844b0b465917b85197c69e97dbe6913aee363c3,Ship,2022-12-06,2023-02-18,2023-04-22,High,Healthy,not_used,137,Low
Tomatoes,Agra,7876,0x543ebc5fb842235c49bd3ea6edd2275ebcd4294164a3a9ef6ea640ddce748dd3,Truck,2020-04-07,2020-05-29,2020-06-29,Medium,Healthy,used,83,Medium
Rice,Vadodara,1753,0x00363204a89ba6eb0892eec4a02f747278f249a0c0814218727ccd80fe22699e,Air,2021-07-01,2021-08-31,2021-11-13,Medium,Healthy,not_used,135,Low
Tomatoes,Gwalior,4251,0x9fe22da7d287c1093472a6074f486a66b17acbdb794e85618f4767e5eac9d052,Truck,2023-09-05,2023-10-05,2023-10-18,Medium,Stunted,used,43,High
Lettuce,Raipur,6341,0x00395b397a22c44f9147e740ef7ad5763b9709cc2eba223bb9a7d02cd0705f41,Truck,2023-06-05,2023-06-27,2023-07-10,High,Stunted,used,35,High
Potatoes,Aurangabad,1915,0xc28c8c0ba4ad06fa1b94794378e5903bace88a435ddc0a3aa4a80f44fef2b29d,Truck,2020-10-03,2020-11-08,2020-12-10,High,Stunted,used,68,Medium
Rice,Hyderabad,5150,0xfd5402b85ef3d56f96fd8d3ecf8dfefbf9588c824b870956669aa90c81de6ca2,Truck,2021-01-02,2021-01-27,2021-02-11,Medium,Healthy,used,40,High
Potatoes,Meerut,5619,0xe026552032aed4097dd0a8a99c41ef7c1ae5cef247424d50f3bd71d8423bbc98,Ship,2020-07-03,2020-08-07,2020-09-07,High,Infected,not_used,66,Medium
Tomatoes,Howrah,822,0xd9480c12d4de063629f2ac0f6e9ca3f18a1492f375fd38a23a9785baa71e6a93,Air,2020-11-03,2020-12-03,2020-12-21,Low,Stunted,not_used,48,High
Corn,Aurangabad,4837,0x688008ae5834b3dad704f60455b5681231bbea83b79cbced0c5f66fc09eda8d4,Truck,2023-11-06,2023-12-31,2024-02-01,Medium,Infected,not_used,87,Medium
Lettuce,Ghaziabad,5757,0x220eae2c6d8f9876a32205b276d85d51a1a24974d5fec2ce2b559cf85cfd4015,Ship,2021-10-04,2021-11-20,2022-01-07,Low,Healthy,used,95,Medium
Tomatoes,Bangalore,3466,0x9f8480df5534a0d060044ab342cac19be3ee27943423ea34016f43a3b35c7e7e,Ship,2021-10-02,2021-12-03,2022-02-23,High,Stunted,not_used,144,Low
Potatoes,Chandigarh,9571,0xdd9c8ecdd7943438221a6d135caea4c0afc5627c6212a20c549edad16983c75c,Truck,2022-05-03,2022-06-10,2022-07-23,Low,Healthy,used,81,Medium
Soybeans,Kolkata,3392,0x5c0e5f30aaf1439a6b45c8f65fbc86ca99f1444708a22d1167094e1b23e945cd,Ship,2020-06-07,2020-07-24,2020-09-04,Low,Stunted,used,89,Medium
Corn,Madurai,7572,0x04d4938784728b2f15eb0e3cb40c58dd198260c5db2b2ec6247b370c52621b45,Air,2021-03-06,2021-06-01,2021-08-28,Medium,Healthy,used,175,Low
Lettuce,Faridabad,5238,0x90539d2c4e504f6725ef9f822f039b9d13eb1a7d20d975f5cc86ff1f0ddedc37,Air,2023-10-05,2023-12-26,2024-03-05,High,Infected,used,152,Low
Tomatoes,Ludhiana,4974,0x2df17d6554540aed4cd8ab9da26bfe63084d5abbcc7c6b9debb819a0a5aad0ee,Truck,2023-08-02,2023-10-01,2023-11-10,Low,Infected,used,100,Medium
Soybeans,Nashik,4906,0x88d73b82db13183b934f5ae8ba502d5a9994967679dba0c661997ee5a613cc68,Ship,2020-10-02,2020-12-05,2021-02-22,High,Stunted,used,143,Low
Soybeans,Madurai,2387,0x59784cbfd2cf56c03e7d53344d32a1e4e4757ede1fbef24961c5a94e83512cc2,Ship,2022-05-01,2022-05-15,2022-06-11,Low,Infected,not_used,41,High
Wheat,Chennai,591,0x1a1e5ddd2cef5ab2d9d4528fe5cba8093497a1c6597a4ed11a386becc02294d0,Air,2020-08-07,2020-10-28,2021-01-04,High,Infected,not_used,150,Low
Tomatoes,Pune,7082,0x92a78e7f3091b30c0dbfdb1d1d8ab2a926b1075089b83db98fbb37afa8c2205d,Truck,2023-10-04,2023-10-21,2023-10-31,High,Stunted,not_used,27,High
Rice,Chandigarh,6835,0x6e80cf1af701600aa9e9258c1d32f623dd1b8950330bf5140ec6efaad0f5768f,Ship,2020-10-07,2020-10-17,2020-11-07,High,Healthy,used,31,High
Rice,Faridabad,6505,0x467bc18d41abf8d97df9607e05e2df604379f8d6596f42ee691969e728faa13f,Ship,2020-10-01,2020-10-25,2020-11-12,High,Stunted,used,42,High
Lettuce,Gwalior,5421,0x1bacbb1787423860c648cc562973aa3027d9f16d01a509959faa1b425e84082b,Truck,2020-07-05,2020-10-01,2020-12-26,Low,Infected,not_used,174,Low
Wheat,Gwalior,7946,0xed2be4251c2100be1187c9f19b1798d2f93ae1d2684de894f53e89fd4dd742b2,Ship,2023-10-05,2023-10-19,2023-10-29,Medium,Infected,not_used,24,High
Rice,Indore,7442,0x4dc75a13db1dbf162d86db6b73a513ce01cd7c162e23edf46d9bfe7aa93f5974,Ship,2020-08-03,2020-08-14,2020-08-28,High,Healthy,not_used,25,High
Corn,Bangalore,563,0x16dd38f5d20f2a63aa3725f9c117b141864058746f032023efe86815cdd8c5c8,Air,2020-06-04,2020-08-19,2020-11-09,Low,Infected,used,158,Low
Rice,Kolkata,763,0x954e3a019e95f4fc229f3ce2b97f1705ef045c01e794ec68e7c4b1f04cf88815,Truck,2022-12-03,2022-12-28,2023-01-13,Low,Stunted,not_used,41,High
Potatoes,Indore,8896,0x0d75447ceb00c3f949d992691f29be0535c267e52636c48e773be6ed9577f8bf,Truck,2020-06-05,2020-08-07,2020-10-22,Low,Stunted,not_used,139,Low
Wheat,Visakhapatnam,771,0x46a6c8b0ce2da7a5c21d608f2781412eb897342661ee7cfde9277d5dc0d54463,Ship,2020-08-05,2020-09-19,2020-11-03,Medium,Infected,used,90,Medium
Soybeans,Indore,7911,0x35bff8c242af849a1bae59e383aaa55200c3f59d008b09762a1e2ee96e6d9ef0,Truck,2022-05-06,2022-07-23,2022-10-03,Low,Stunted,used,150,Low
Wheat,Ahmedabad,9915,0xe44f71f8774502db74051b41931094208962684439f33bf7de3097a1bb0902a3,Air,2021-08-05,2021-09-13,2021-10-23,Medium,Healthy,not_used,79,Medium
Tomatoes,Kolkata,7798,0xa67a7accf77ca4f997f960f9e4af57c643690c444bb4724ad5f7020ef2a0e04d,Truck,2021-02-04,2021-05-02,2021-07-12,Low,Stunted,not_used,158,Low
Soybeans,Vijayawada,9521,0xea88494cceb56bf4d76f0683f84a6480c7558fe5336cf0140c118ae93151ec69,Air,2020-05-02,2020-05-23,2020-06-19,Medium,Healthy,used,48,High
Rice,Kota,1180,0x4ec968458d0073e7934731a0ef1aa87df146c37d3e6b0a72ddcca1bb0ae210cf,Ship,2021-09-02,2021-09-24,2021-10-16,High,Infected,used,44,High
Rice,Vijayawada,9308,0x5b651c2bbb461e9941568a57387f72f618d03b3f4fc1e1f7967da60ee1b36b0b,Ship,2020-04-04,2020-04-22,2020-05-08,Medium,Stunted,used,34,High
Corn,Howrah,152,0x3c60ea44053120f62ac6b27756cdcd46ce39fedda8a9f2312f5732a127cedb2d,Truck,2021-07-05,2021-08-16,2021-10-02,Medium,Stunted,used,89,Medium
Potatoes,Gwalior,8372,0x885ef8db9f60ac111732135b6b33d6c43e8de4878fface58076977f67b593983,Truck,2020-01-05,2020-03-20,2020-06-01,Medium,Healthy,not_used,148,Low
Soybeans,Mumbai,322,0x66ce2c9781e31ddef590ae89f7333f07c2be0f304a0e7d44e3dcb4c617f369e7,Air,2020-07-01,2020-07-27,2020-08-26,Medium,Healthy,not_used,56,High
Wheat,Faridabad,7564,0x63aeb3e8cdfa5b9b5d6d8a3b74200238abb18cfd15ee0dd359a51d418c14a10a,Truck,2020-02-05,2020-05-02,2020-07-10,Low,Healthy,not_used,156,Low
Soybeans,Agra,3177,0xea2067b13cc4e978f25c562e3565fc92621a850563e17bbd51e9e7c40ba5eccc,Ship,2020-10-07,2020-12-29,2021-03-24,Medium,Stunted,not_used,168,Low
Tomatoes,Mumbai,1377,0x682502aa1c81c320eda0b56679c8f0b980f3a7e2bfde9164d9e2a3d9ad083413,Truck,2020-02-05,2020-04-29,2020-07-10,Low,Infected,not_used,156,Low
Tomatoes,Ahmedabad,8266,0x94b9813ec3dd8604c5fc284bcdb8de96efcd1777a106fff71d5613941db9f489,Ship,2021-10-02,2021-11-01,2021-11-27,Medium,Infected,used,56,High
Corn,Lucknow,781,0xae3cdf6b430faf0d4c3eb90377152d2b2d3a24189dfcdd5e5617dc2ebd2bbf3b,Truck,2023-07-04,2023-09-17,2023-12-14,Low,Healthy,used,163,Low
Potatoes,Guwahati,2962,0x8c7ba7b46f2e8757aa7a57b94a4ede0a2c2b52197b974dc442f018cc96b07fb8,Air,2022-07-02,2022-08-01,2022-08-28,Medium,Stunted,not_used,57,High
Rice,Agra,4046,0x38c881c70f9b572163075ee4ea39f28f958453aa22eee557007911b49f39355e,Ship,2023-06-02,2023-07-08,2023-08-15,High,Healthy,used,74,Medium
Rice,Chennai,5108,0x7f9038ac5ccf5e06ffd22ed21db1b841c21221115204f80145da1232aee905e0,Truck,2020-07-04,2020-08-04,2020-09-30,High,Healthy,not_used,88,Medium
Tomatoes,Kanpur,3014,0xc88c5f13672077bf3bd9585c9d45fafde1e07176bc7002a6425c6991f33b74a4,Ship,2023-10-05,2023-12-30,2024-03-08,Medium,Infected,not_used,155,Low
Tomatoes,Kolkata,6190,0x473cfb4da8cff23f83b5d7e045a1f6f10b0a217c1336ad419eb1b4ed0f7e3730,Truck,2020-07-04,2020-07-21,2020-08-07,Medium,Infected,not_used,34,High
Tomatoes,Bhopal,5772,0xe03ee3fbd00a02d40d62a5c1d580fe42d6c43e615ce80244032dce93603ebb20,Truck,2020-04-04,2020-05-31,2020-07-02,Medium,Healthy,not_used,89,Medium
Lettuce,Aurangabad,9149,0x459113c2d39d48e6fc01cff2ed0541fe9018aa917030eb4e0fdf03d463b5314e,Ship,2021-05-07,2021-06-14,2021-07-31,Medium,Stunted,used,85,Medium
Tomatoes,Kolkata,3228,0xb9dfd44aaf4d1c058bf207a4d6ead4c027ae0fd066b23129abe814e11abbaa7a,Air,2020-02-07,2020-04-04,2020-05-09,High,Healthy,not_used,92,Medium
